"customer_id","marital","reliability"
"U784524","Divorced","4"
"C67850","Divorced","4"
"I693971","Widowed","3"
"Q52428","Married","4"
"T770495","Widowed","4"
"H106495","Separated","4"
"T273994","Divorced","4"
"D18475","Separated","4"
"T900913","Widowed","2"
"S312870","Married","4"
"N290240","Never Married","4"
"F330383","Never Married","2"
"P351564","Never Married","3"
"J834972","Widowed","4"
"O983275","Separated","3"
"N367856","Never Married","4"
"C250137","Widowed","3"
"P764987","Married","4"
"Z606822","Separated","4"
"K431806","Married","4"
"S530674","Never Married","2"
"W347019","Married","3"
"M537561","Divorced","4"
"J706158","Never Married","2"
"M252621","Divorced","3"
"B256842","Divorced","4"
"W803351","Divorced","5"
"T168495","Separated","4"
"C565791","Never Married","3"
"Z888878","Separated","3"
"Z958847","Separated","3"
"N11819","Never Married","3"
"L303301","Separated","3"
"B311103","Married","3"
"D952460","Married","3"
"H958211","Separated","4"
"H873603","Widowed","3"
"E645585","Never Married","5"
"I119198","Never Married","3"
"J519616","Widowed","4"
"R939963","Married","1"
"H714009","Never Married","3"
"J614079","Divorced","4"
"I898708","Divorced","4"
"L575000","Divorced","4"
"P121501","Widowed","4"
"O991053","Never Married","4"
"V599007","Separated","4"
"Y790493","Never Married","2"
"O683824","Widowed","4"
"J238568","Divorced","6"
"C22138","Widowed","5"
"C827453","Married","3"
"S123232","Widowed","4"
"X680212","Divorced","3"
"H232921","Never Married","3"
"D71220","Separated","4"
"W397726","Separated","3"
"K218632","Never Married","4"
"Z624812","Divorced","4"
"N275888","Divorced","2"
"Q642279","Never Married","3"
"E468347","Never Married","6"
"L562712","Married","4"
"R568011","Married","4"
"O889869","Separated","4"
"W194911","Married","4"
"X65089","Separated","4"
"H728463","Never Married","2"
"T334455","Divorced","3"
"T115827","Never Married","5"
"O852035","Divorced","5"
"Z991519","Divorced","2"
"E253261","Never Married","3"
"Z698158","Married","3"
"Z39870","Married","4"
"R590860","Widowed","4"
"R622504","Widowed","2"
"J08039","Married","4"
"J936906","Never Married","4"
"D322615","Never Married","2"
"C406817","Divorced","5"
"F347876","Never Married","1"
"O265706","Never Married","4"
"Y604028","Separated","4"
"U589779","Separated","3"
"P172432","Separated","3"
"T283168","Widowed","3"
"A873218","Divorced","4"
"G759279","Divorced","5"
"L405130","Never Married","3"
"U114164","Widowed","3"
"G709630","Separated","4"
"Y514231","Married","4"
"E08758","Widowed","4"
"T209311","Separated","4"
"Z27705","Divorced","4"
"O818301","Widowed","3"
"P515038","Never Married","3"
"S905465","Widowed","5"
"H550709","Widowed","3"
"R958596","Never Married","2"
"M523186","Widowed","4"
"L916753","Divorced","3"
"C469303","Separated","3"
"G226727","Never Married","6"
"U670726","Separated","5"
"I976769","Married","4"
"V102290","Never Married","3"
"R302701","Divorced","5"
"Y135389","Married","3"
"V612897","Divorced","3"
"R949574","Separated","3"
"S639183","Widowed","5"
"W284255","Never Married","2"
"A121664","Married","3"
"R838413","Married","3"
"T997976","Widowed","2"
"Q801825","Never Married","4"
"S457891","Divorced","4"
"Z714835","Divorced","4"
"K656780","Never Married","2"
"Z636097","Widowed","3"
"K861096","Married","2"
"O260952","Separated","3"
"E202148","Widowed","2"
"R373783","Divorced","5"
"W219853","Divorced","5"
"B800553","Separated","4"
"O208180","Divorced","4"
"T508169","Married","4"
"T874752","Widowed","2"
"X189609","Married","3"
"X00601","Separated","4"
"P322668","Widowed","4"
"D105017","Married","3"
"T654164","Never Married","3"
"T584418","Divorced","4"
"Z72807","Married","3"
"T495657","Separated","3"
"P348821","Never Married","4"
"J284155","Divorced","3"
"B199888","Married","3"
"G325351","Separated","5"
"Z398373","Married","5"
"W639994","Separated","3"
"K37535","Never Married","5"
"M350158","Widowed","3"
"A299711","Widowed","3"
"M682351","Married","3"
"A77696","Separated","6"
"X973139","Separated","3"
"C155482","Married","5"
"E238654","Separated","5"
"J795176","Married","3"
"E304383","Widowed","3"
"U606571","Never Married","5"
"M48854","Divorced","3"
"P449828","Widowed","4"
"P780728","Widowed","3"
"A525577","Married","5"
"A506823","Divorced","3"
"C102532","Widowed","4"
"F478770","Divorced","5"
"H100341","Separated","3"
"S970439","Married","2"
"Z476597","Married","2"
"S517271","Widowed","3"
"K105019","Married","3"
"A366329","Widowed","5"
"O821612","Divorced","4"
"X556365","Separated","4"
"A687427","Divorced","4"
"O969309","Widowed","2"
"J141371","Divorced","3"
"O929944","Divorced","3"
"N966024","Separated","5"
"K363312","Never Married","3"
"B266835","Married","4"
"X241691","Never Married","4"
"A631325","Divorced","5"
"K682011","Married","5"
"Q377307","Widowed","3"
"H108393","Married","3"
"P355136","Never Married","3"
"H269415","Separated","2"
"W131154","Widowed","4"
"H365334","Married","3"
"M205175","Separated","3"
"I297007","Separated","3"
"U413800","Never Married","4"
"V297183","Separated","3"
"S773157","Divorced","5"
"J881798","Married","4"
"S307330","Divorced","1"
"P79273","Widowed","3"
"L341859","Married","4"
"K561985","Never Married","3"
"C923364","Never Married","4"
"B981530","Separated","5"
"U138054","Divorced","3"
"V398451","Divorced","4"
"R69161","Divorced","5"
"G584592","Divorced","5"
"N439567","Never Married","3"
"A41212","Never Married","3"
"S264134","Separated","2"
"K669307","Widowed","4"
"T933057","Never Married","2"
"N819135","Never Married","4"
"D287693","Divorced","2"
"F515835","Widowed","4"
"V655125","Divorced","5"
"C501301","Married","3"
"X664232","Married","3"
"L493737","Widowed","1"
"S109814","Divorced","4"
"V79432","Divorced","4"
"X534508","Widowed","4"
"Z888916","Widowed","2"
"U699997","Separated","6"
"L544824","Widowed","4"
"G175682","Widowed","3"
"Q790953","Divorced","4"
"K307153","Married","4"
"I761104","Never Married","3"
"A128723","Widowed","4"
"A597531","Divorced","4"
"I140648","Divorced","4"
"K547307","Divorced","4"
"K498495","Separated","4"
"H982084","Divorced","4"
"L521189","Never Married","5"
"U961945","Married","5"
"M968197","Married","4"
"T266402","Separated","3"
"A219935","Married","3"
"T970991","Married","5"
"B166979","Divorced","4"
"Q878659","Divorced","3"
"N655882","Married","3"
"Q164590","Never Married","5"
"R665506","Never Married","3"
"G255435","Separated","3"
"V490167","Married","4"
"S658357","Separated","3"
"B368498","Divorced","3"
"G34233","Divorced","3"
"W59976","Married","5"
"P495171","Never Married","4"
"Y363030","Separated","3"
"R602344","Separated","2"
"M520773","Divorced","4"
"A988584","Separated","3"
"B481474","Divorced","4"
"P123935","Separated","3"
"S571016","Widowed","6"
"R734009","Never Married","4"
"C202913","Divorced","3"
"S350570","Separated","4"
"Q823836","Married","3"
"T311555","Divorced","5"
"B968082","Separated","4"
"V750673","Never Married","4"
"K604598","Widowed","4"
"J600512","Never Married","3"
"W937828","Widowed","3"
"G916269","Divorced","4"
"Z521040","Widowed","3"
"T165331","Widowed","4"
"Z383963","Married","5"
"H99919","Divorced","3"
"O159725","Divorced","3"
"D117185","Never Married","3"
"Q520116","Widowed","4"
"Z500180","Divorced","5"
"D506699","Separated","3"
"A49320","Married","2"
"K351100","Separated","4"
"B755053","Married","3"
"G355289","Widowed","5"
"O683991","Widowed","4"
"I495492","Separated","4"
"N126788","Separated","4"
"Q317026","Widowed","4"
"J902837","Widowed","2"
"Q358582","Widowed","2"
"C219042","Divorced","3"
"H994676","Never Married","3"
"B547610","Never Married","1"
"F991691","Widowed","4"
"O35903","Separated","3"
"S959998","Never Married","4"
"P754286","Separated","4"
"U88099","Widowed","3"
"T591964","Divorced","4"
"Z493920","Divorced","2"
"V855299","Never Married","5"
"Y275063","Widowed","3"
"N229807","Married","5"
"B50784","Widowed","4"
"N289327","Divorced","4"
"O575007","Never Married","3"
"A948817","Widowed","3"
"Z208862","Separated","3"
"O958151","Married","1"
"O376769","Divorced","4"
"C30714","Separated","5"
"V646556","Widowed","3"
"N355645","Widowed","4"
"Z831967","Separated","3"
"Y968895","Separated","2"
"V630948","Separated","4"
"C838302","Separated","2"
"G794930","Separated","3"
"A00088","Widowed","2"
"N64740","Separated","3"
"H77300","Never Married","4"
"N974061","Never Married","3"
"X145098","Divorced","4"
"M626631","Married","2"
"R264112","Divorced","2"
"Y297197","Separated","3"
"D86641","Divorced","4"
"L779304","Married","3"
"I109477","Separated","5"
"V607093","Never Married","4"
"M545168","Never Married","4"
"U875156","Married","2"
"D766594","Divorced","3"
"B770701","Divorced","2"
"D791037","Widowed","5"
"P810146","Separated","3"
"C542651","Married","4"
"P290956","Separated","4"
"M07233","Widowed","3"
"M392798","Widowed","2"
"T08967","Divorced","4"
"B440428","Never Married","5"
"H466889","Divorced","4"
"B607212","Never Married","4"
"Q155887","Widowed","2"
"S28437","Widowed","5"
"N132108","Separated","4"
"Y761222","Married","3"
"D299114","Married","5"
"J243604","Widowed","4"
"H752457","Divorced","5"
"M834837","Never Married","3"
"Z192393","Married","2"
"D948859","Never Married","4"
"Q957429","Married","4"
"V684670","Widowed","4"
"A703201","Never Married","4"
"H557601","Widowed","4"
"Y401866","Widowed","4"
"V990367","Divorced","3"
"Q675449","Widowed","4"
"N524138","Separated","4"
"V29948","Separated","1"
"I303339","Never Married","6"
"N527948","Separated","3"
"E920434","Married","3"
"O65325","Never Married","5"
"W615415","Separated","4"
"Z662981","Divorced","4"
"T732352","Never Married","4"
"A985093","Widowed","1"
"F242347","Widowed","3"
"F215060","Widowed","4"
"B182575","Separated","3"
"P234841","Separated","6"
"M723856","Divorced","4"
"P68647","Separated","3"
"P562122","Married","3"
"L700603","Married","3"
"T20095","Separated","2"
"W307037","Married","4"
"W327847","Separated","3"
"W552343","Married","6"
"Q56795","Never Married","4"
"L980608","Married","5"
"L243621","Divorced","2"
"V154450","Widowed","5"
"T417251","Never Married","3"
"P628714","Separated","4"
"H266236","Separated","4"
"T410387","Divorced","2"
"W651542","Married","4"
"Y169108","Married","2"
"D339447","Never Married","2"
"O888437","Separated","3"
"N497781","Divorced","4"
"B572947","Separated","3"
"D654440","Never Married","4"
"C584467","Widowed","3"
"G351633","Separated","3"
"O236581","Divorced","4"
"R986544","Never Married","2"
"B961572","Never Married","3"
"A165071","Separated","2"
"G364873","Married","4"
"P486988","Married","4"
"H289305","Never Married","4"
"S768162","Never Married","1"
"A270578","Widowed","4"
"J518748","Widowed","2"
"X913575","Divorced","4"
"C635072","Married","2"
"P340852","Never Married","3"
"P116447","Never Married","2"
"Q158204","Never Married","3"
"P987295","Separated","3"
"G267189","Never Married","2"
"S312202","Separated","4"
"Q216789","Never Married","3"
"P650282","Widowed","5"
"D262797","Separated","2"
"R703770","Married","5"
"V386022","Separated","3"
"B260496","Never Married","3"
"B846728","Married","3"
"M524407","Separated","5"
"W471076","Never Married","2"
"Y33925","Separated","3"
"S322948","Married","1"
"J41779","Widowed","4"
"M92372","Married","2"
"S233742","Never Married","2"
"L15627","Married","3"
"I634139","Separated","4"
"R791095","Married","4"
"D363707","Widowed","3"
"Y680403","Never Married","5"
"E240722","Never Married","3"
"Z713535","Widowed","4"
"P774909","Widowed","4"
"C920444","Married","5"
"Y930252","Separated","3"
"I529765","Never Married","3"
"O241610","Widowed","5"
"O224103","Married","3"
"A236354","Married","4"
"V269390","Divorced","5"
"O953662","Never Married","5"
"K549862","Never Married","3"
"J77625","Widowed","4"
"X10747","Never Married","5"
"E881508","Separated","3"
"E548977","Widowed","3"
"H553856","Never Married","3"
"C312446","Married","4"
"Z980836","Divorced","5"
"T844317","Widowed","4"
"C230057","Separated","3"
"C910043","Never Married","5"
"I950899","Married","3"
"Z228384","Widowed","4"
"P854121","Divorced","1"
"A652407","Never Married","3"
"G132105","Divorced","4"
"X868309","Married","4"
"V316726","Widowed","2"
"Q816736","Widowed","5"
"B866841","Widowed","4"
"R199135","Married","5"
"K426407","Married","2"
"D299357","Separated","4"
"A176270","Widowed","4"
"Z598688","Separated","4"
"V62176","Divorced","4"
"F782647","Separated","4"
"P998280","Never Married","4"
"P196891","Married","5"
"M963240","Separated","4"
"X292850","Widowed","5"
"C551592","Separated","3"
"P740173","Widowed","3"
"W828242","Divorced","4"
"T491190","Separated","4"
"M881363","Divorced","4"
"S184861","Divorced","3"
"Y147990","Never Married","4"
"O816378","Married","3"
"T452383","Separated","3"
"K71802","Widowed","4"
"J318999","Never Married","5"
"A212257","Never Married","3"
"F768518","Never Married","4"
"T227733","Widowed","4"
"Q908465","Widowed","4"
"Q253167","Married","5"
"I685390","Separated","2"
"P02180","Never Married","4"
"L460395","Widowed","4"
"U936716","Separated","4"
"X342195","Widowed","4"
"C37461","Married","3"
"B47880","Divorced","3"
"E249601","Separated","2"
"X171579","Separated","3"
"H18222","Widowed","4"
"I117884","Divorced","2"
"M669725","Separated","3"
"O08300","Married","4"
"R999401","Never Married","2"
"V968708","Separated","3"
"C552632","Divorced","5"
"A536604","Widowed","4"
"N326868","Divorced","4"
"W238332","Divorced","1"
"J126163","Divorced","4"
"W961591","Married","3"
"F113880","Never Married","3"
"T297716","Divorced","4"
"J907732","Separated","4"
"D48608","Widowed","2"
"E599152","Widowed","3"
"X669555","Divorced","3"
"K925596","Married","3"
"C954172","Never Married","2"
"L402645","Never Married","3"
"Z808035","Married","3"
"F239052","Separated","4"
"K112541","Divorced","4"
"P651891","Married","4"
"F705714","Divorced","4"
"A629515","Separated","5"
"U811590","Divorced","4"
"W136734","Married","4"
"I134073","Married","4"
"V996819","Divorced","3"
"J963716","Divorced","1"
"L89789","Widowed","3"
"F329263","Never Married","4"
"Y32102","Divorced","2"
"Y13900","Separated","4"
"O454686","Divorced","3"
"N151673","Never Married","3"
"E564911","Divorced","3"
"M06058","Never Married","3"
"K332381","Widowed","3"
"G987231","Widowed","4"
"K01322","Divorced","4"
"S504552","Widowed","2"
"R59213","Separated","3"
"W893166","Separated","5"
"F474662","Married","2"
"H714912","Married","2"
"K189332","Widowed","4"
"F172554","Divorced","3"
"H113239","Never Married","5"
"Y767080","Widowed","3"
"K696568","Separated","4"
"M925867","Divorced","5"
"J522256","Separated","5"
"B417357","Separated","3"
"U200056","Married","3"
"G472732","Divorced","4"
"B39992","Widowed","2"
"U576649","Separated","4"
"B424726","Divorced","2"
"E522960","Divorced","3"
"N229523","Separated","4"
"H268652","Separated","4"
"C956479","Never Married","4"
"H645568","Widowed","3"
"U219545","Divorced","4"
"A233218","Separated","3"
"N02391","Divorced","4"
"Q453288","Married","5"
"K234017","Never Married","5"
"S178108","Never Married","4"
"T762967","Separated","4"
"Q754506","Widowed","5"
"V621966","Married","2"
